show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s5345,Movie,Message from the King,Fabrice Du Welz,"Chadwick Boseman, Luke Evans, Teresa Palmer, Alfred Molina, Natalie Martinez, Tom Felton, Dale Dickey, Sibongile Mlambo","United Kingdom, France, Belgium, United States","August 4, 2017",2017,R,103 min,"Independent Movies, Thrillers","On a relentless quest to avenge his sister's murder, a man from Cape Town infiltrates a sprawling network of lowlifes and elites in Los Angeles."
s5346,TV Show,Wet Hot American Summer: Ten Years Later,,"Elizabeth Banks, Lake Bell, H. Jon Benjamin, Michael Ian Black, Sarah Burns, Josh Charles, Jai Courtney, Beth Dover, John Early, Mark Feuerstein, Janeane Garofalo, Skyler Gisondo, Nina Hellman, Samm Levine, Joe Lo Truglio, Ken Marino, Christopher Meloni, Alyssa Milano, A.D. Miles, Marguerite Moreau, Eric Nenninger, Zak Orth, David Hyde Pierce, Chris Pine, Amy Poehler, Paul Rudd, Jason Schwartzman, Adam Scott, Molly Shannon, Michael Showalter, Rich Sommer, David Wain, Kristen Wiig",United States,"August 4, 2017",2017,TV-MA,1 Season,TV Comedies,"A decade after their wild summer as junior counselors, the gang reunites for a weekend of bonding, hanky-panky and hair-raising adventures."
s5347,Movie,The Invisible Guardian,Fernando González Molina,"Marta Etura, Elvira Mínguez, Francesc Orella, Itziar Aizpuru, Nene, Miquel Fernández, Pedro Casablanc, Colin McFarlane, Benn Northover","Spain, Germany","August 3, 2017",2017,TV-MA,129 min,"International Movies, Thrillers","When an FBI-trained cop returns to her Navarre hometown to catch a killer targeting local teens, she must also face personal demons from her past."
s5348,TV Show,Bountiful Blessings,,"Jessica Hsuan, Tay Ping Hui, Thomas Ong, Jeffrey Xu, Ya Hui, Ann Kok, Zhu Houren, Yao Wenlong",Singapore,"August 1, 2017",2011,TV-14,1 Season,"International TV Shows, TV Dramas, TV Sci-Fi & Fantasy","A former mortal who is now the Kitchen God cooks up celestial turmoil when he impregnates and opens a restaurant with his beloved, reincarnated wife."
s5349,TV Show,Close Your Eyes Before It’s Dark,,"Bryan Shu-Hao Chang, Jian Man-shu, Yen Tsao, Sun Ke-fang, Allen Chen, Jake Hsu, Chu Sheng-ping, Blue Lan",Taiwan,"August 1, 2017",2016,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Dramas","While vacationing at a mountain cabin, a group of longtime friends uncovers an old scandal that could have deadly consequences."
s5350,TV Show,Entangled,,"Thomas Ong, Jack Tan, Margaret Wang, Kate Pang, Huang Qi Ming, Aileen Tan, Rayson Tan, Zhang Shui Fa",South Korea,"August 1, 2017",2014,TV-14,1 Season,"International TV Shows, TV Dramas","When the children of two families become friends, they begin to unravel a horrific crime in the past that already linked their fathers to each other."
s5351,TV Show,Fartsa,,"Alexander Petrov, Fillip Gorenshtein, Maksim Emelyanov, Aleksey Vesyolkin, Zoya Berber, Ieva Andrejevaite",Russia,"August 1, 2017",2015,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Dramas","As four Russian friends grow up in the early '60s, life, love and the curse of success threaten to derail their dreams."
s5352,Movie,Handsome Devil,John Butler,"Fionn O'Shea, Nicholas Galitzine, Andrew Scott, Michael McElhatton, Moe Dunford, Ruairí O'Connor, Jay Duffy, Mark Lavery, Jamie Hallahan, Ardal O'Hanlon, Amy Huberman",Ireland,"August 1, 2017",2016,TV-MA,95 min,"Comedies, Dramas, International Movies","A self-described outsider is sent to a rugby-obsessed boarding school, where he forms an unexpected bond with the star player."
s5353,TV Show,"Have You Ever Fallen in Love, Miss Jiang?",,"Lan Cheng-lung, Esther Yeh, He Yu-chen, Greg Han",,"August 1, 2017",2016,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",A new teacher finds herself in an unenviable situation after witnessing a troubling interaction between an administrator and a student.
s5354,Movie,Jessica Darling's It List,Ali Scher,"Chloe East, Emma Rayne Lyle, Jane Widdop, Jane Sibbett, Eric Lutes, Blair Fowler, Ashley Liao, Eva Bella, Kimrie Lewis-Davis, Abraham Benrubi",United States,"August 1, 2017",2016,TV-Y,80 min,"Children & Family Movies, Comedies","Armed with popularity tips from her beautiful older sister, precocious Jessica Darling prepares to navigate the treacherous world of seventh grade."
s5355,TV Show,Life Plan A and B,,"Rainie Yang, Yan Yu-lin, Johnny Lu, Chang Fu-chien, Chen Chi-hsia",Taiwan,"August 1, 2017",2016,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",Two parallel life paths begin for a man and woman in love after she is offered a lucrative promotion far away and must choose between love and career.
s5356,TV Show,Locust,,"Pyotr Fyodorov, Paulina Andreeva, Dmitry Shevchenko, Aleksey Gorbunov, Evgeniya Dmitrieva, Maksim Pinsker",Russia,"August 1, 2017",2014,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Romantic TV Shows","A torrid affair between a passionate lowborn poet and a wealthy Moscow heiress is engulfed by class difference, criminality and, eventually, murder."
s5357,TV Show,Love Storm,,"Chris Wu, Chen Yu, Greg Han, Esther Yeh, Yeh Chen-Ting, Deng Yu-kai",,"August 1, 2017",2016,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",Three grown siblings must rethink their idea of family when they learn their parents are getting divorced and have their eyes on new partners.
s5358,Movie,Maz Jobrani: Immigrant,Maz Jobrani,Maz Jobrani,,"August 1, 2017",2017,TV-14,67 min,Stand-Up Comedy,"Iranian American comic Maz Jobrani lights up the Kennedy Center with riffs on immigrant life in the Trump era, modern parenting pitfalls and more."
s5359,Movie,Opening Night,Isaac Rentz,"Topher Grace, Alona Tal, Anne Heche, Taye Diggs, Rob Riggle, Paul Scheer, J.C. Chasez, Lauren Lapkus, Lesli Margherita, Brian Huskey",United States,"August 1, 2017",2016,TV-MA,84 min,"Comedies, Independent Movies, Music & Musicals","Once a rising star on Broadway, Nick is now the perennially pestered production manager for a new musical dedicated to rock music's one-hit wonders."
s5360,Movie,Raising the Bar,Clay Glen,"Kelli Berglund, Lili Karamalikis, Tess Fowler, Emily Morris, Peta Shannon, Adam Tuominen, Caetlyn Collins, Jack Tomich, Isabelle Andary-Geslin, Rachel D'Sena",Australia,"August 1, 2017",2016,TV-Y,97 min,"Children & Family Movies, Dramas, Sports Movies",A teenager who gave up her spot in an elite U.S. gymnastics program when her family moved to Australia enters a competition to help a new friend.
s5361,TV Show,Surviving Escobar - Alias JJ,,"Juan Pablo Urrego, Amparo Grisales, Nicole Santamaría, Elkin Díaz, Francisco Javier Rueda, Ramsés Ramos, Lina Marcela Castrillón, Toto Vega, Camilo Sáenz, Mijail Mulkay, Natasha Klauss, Nelson Camayo",,"August 1, 2017",2017,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows","As the Medellín Cartel crumbles, Pablo Escobar's No. 1 hit man struggles to stay alive and gain respect in the prison hierarchy."
s5362,Movie,The Blind Christ,Christopher Murray,"Michael Silva, Bastián Inostroza, Ana María Henríquez, Mauricio Pinto, Pedro Godoy, Hermelinda Cayo, Héctor Mella, Gonzalo Villalobos, Noelia Rubio","Chile, France","August 1, 2017",2016,TV-MA,86 min,"Dramas, Independent Movies, International Movies",A man claiming he had a divine revelation as a child treks across the Chilean desert to perform a miracle on a friend badly injured in a remote town.
s5363,TV Show,The In-Laws,,"Louise Lee, Rui En, Pierre Png, Darren Lim, Cynthia Koh, Belinda Lee",Singapore,"August 1, 2017",2011,TV-14,1 Season,"International TV Shows, TV Dramas","She swore not to meddle in her kids' lives like her mother-in-law meddled in hers. But when her sons get married, that vow proves not so easy to keep."
s5364,TV Show,The IT Crowd,,"Chris O'Dowd, Richard Ayoade, Katherine Parkinson, Matt Berry",United Kingdom,"August 1, 2017",2013,TV-MA,5 Seasons,"British TV Shows, Classic & Cult TV, International TV Shows","Aided by a tech-illiterate manager, a pair of basement-dwelling dweebs makes the most of life in IT at a corporation run by a cloddish new owner."
s5365,Movie,Un plus une,Claude Lelouch,"Jean Dujardin, Elsa Zylberstein, Christopher Lambert, Alice Pol, Rahul Vohra, Shriya Pilgaonkar, Abhishek Krishnan, Venantino Venantini, Amma, Kalki Koechlin",France,"August 1, 2017",2015,TV-MA,114 min,"Comedies, Dramas, International Movies","A womanizing musician travels to India, where he composes a Bollywood film score and unexpectedly falls for the wife of the French ambassador."
s5366,TV Show,Vexed,,"Toby Stephens, Miranda Raison, Lucy Punch, Nick Dunning, Rory Kinnear, Ronny Jhutti, Roger Griffiths, Patrick Baladi",United Kingdom,"August 1, 2017",2012,TV-MA,2 Seasons,"British TV Shows, Crime TV Shows, International TV Shows",Charming slacker DI Jack Armstrong and driven professional DI Kate Bishop try to solve crimes together without driving each other crazy.
s5367,TV Show,World War II in Colour,,Robert Powell,United Kingdom,"August 1, 2017",2009,TV-MA,1 Season,"British TV Shows, Docuseries, International TV Shows",Footage of the most dramatic moments from World War II is restored in color and high definition for this historical documentary series.
s5368,TV Show,Daughters of Destiny,Vanessa Roth,,United States,"July 28, 2017",2017,TV-14,1 Season,Docuseries,Five girls from India's most impoverished families attend a boarding school designed to create opportunities as they strive for a brighter future.
s5369,Movie,The Incredible Jessica James,Jim Strouse,"Jessica Williams, Chris O'Dowd, Lakeith Stanfield, Noël Wells, Taliyah Whitaker, Zabryna Guevara, Sarah Jones, Will Stephen, Susan Heyward, Megan Ketch",United States,"July 28, 2017",2017,TV-MA,84 min,"Comedies, Independent Movies, Romantic Movies","Burned by a bad breakup, a struggling New York City playwright makes an unlikely connection with a divorced app designer she meets on a blind date."
s5370,Movie,Joe Mande’s Award-Winning Comedy Special,Daniel Gray Longino,Joe Mande,United States,"July 25, 2017",2017,TV-MA,67 min,Stand-Up Comedy,"Stand-up comic Joe Mande aims for critical adulation with this special that covers dating shows, ""Shark Tank,"" Jewish summer camp and much more."
s5371,Movie,I Called Him Morgan,Kasper Collin,,"Sweden, United States","July 24, 2017",2016,TV-14,91 min,"Documentaries, Music & Musicals","Decades after serving a prison sentence for killing jazz musician Lee Morgan, his common-law wife, Helen, reflects on their lives and his legacy."
s5372,Movie,Aditi Mittal: Things They Wouldn't Let Me Say,Fazila Allana,Aditi Mittal,India,"July 18, 2017",2017,TV-MA,63 min,Stand-Up Comedy,"Trailblazing comic Aditi Mittal mixes topical stand-up with frank talk about being single, wearing thongs and the awkwardness of Indian movie ratings."
s5373,TV Show,Ari Shaffir: Double Negative,Eric Abrams,Ari Shaffir,United States,"July 18, 2017",2017,TV-MA,1 Season,Stand-Up Comedy & Talk Shows,"Wry yet thoughtful, comedian Ari Shaffir brings his edgy humor to two fast-paced stand-up specials about children and adulthood."
s5374,Movie,Uncertain Glory,Agustí Villaronga,"Marcel Borràs, Bruna Cusí, Nuria Prims, Oriol Pla, Luisa Gavasa, Terele Pávez, Fernando Esteso, Juan Diego, Roger Casamajor, Jorge Usón",Spain,"July 17, 2017",2017,TV-MA,116 min,"Dramas, International Movies","When Lluís, a disinterested Spanish soldier, meets Carlana, he falls quickly in love, but soon discovers that Carlana's true passion is power."
s5375,Movie,Amar,Esteban Crespo,"María Pedraza, Pol Monen, Natalia Tena, Nacho Fresneda, Greta Fernández, Gustavo Salmerón, Celso Bugallo, Sonia Almarcha, Marta Belenguer",Spain,"July 15, 2017",2017,TV-MA,104 min,"Dramas, International Movies, Romantic Movies","Young Laura and Carlos experience the intensity and fragility of first love, as life realities gradually tarnish their idealized notions of romance."
s5376,Movie,Buddy Thunderstruck: The Maybe Pile,Harry Chaskin,"Brian Atkinson, Ted Raimi, Harry Chaskin, Debi Derryberry, Philip Maurice Hayes, Leigh Kelly, J.D. Ryznar, Nick Shakoour, Ryan Wiesbrock, Clark Wiesbrock",United States,"July 14, 2017",2017,TV-Y7,14 min,"Children & Family Movies, Comedies","Champion truck-racing dog Buddy and his best friend, ferret mechanic Darnell, paw through the ""maybe pile"" and test out a bunch of crazy stunts."
s5377,Movie,Chasing Coral,Jeff Orlowski,,United States,"July 14, 2017",2017,TV-PG,89 min,Documentaries,"Divers, scientists and photographers around the world mount an epic underwater campaign to document the disappearance of coral reefs."
s5378,Movie,To the Bone,Marti Noxon,"Lily Collins, Keanu Reeves, Carrie Preston, Lili Taylor, Alex Sharp, Liana Liberato, Brooke Smith, Leslie Bibb, Kathryn Prescott",United States,"July 14, 2017",2017,TV-MA,108 min,"Dramas, Independent Movies","Ellen, a 20-year-old with anorexia nervosa, goes on a harrowing, sometimes funny journey of self-discovery at a group home run by an unusual doctor."
s5379,Movie,D.L. Hughley: Clear,Jay Chapman,D.L. Hughley,United States,"July 13, 2017",2014,TV-MA,59 min,Stand-Up Comedy,"In this 2014 standup special filmed in San Francisco, comedic genius D.L. Hughley entertains with his hilarious take on current affairs and more."
s5380,Movie,Tom Segura: Completely Normal,Jay Chapman,Tom Segura,United States,"July 13, 2017",2014,TV-MA,74 min,Stand-Up Comedy,Levelheaded stand-up Tom Segura shares offhand appraisals on hotels and opens up about his hobbies and digestive ailments in this comedy special.
s5381,TV Show,Dawn of the Croods,,"Stephanie Lemelin, A.J. LoCascio, Dan Milano, Grey DeLisle, Cree Summer, Laraine Newman, Chris Parnell, Ana Gasteyer, Dee Bradley Baker, Thomas Lennon, Dominic Catrambone",United States,"July 7, 2017",2017,TV-Y7,4 Seasons,Kids' TV,"The world's first family is back for more laughs as they discover sports, sleepovers and other wonders in a world of exotic creatures and adventures."
s5382,TV Show,Degrassi: Next Class,Stefan Brogren,"Amanda Arcuri, Amir Bageria, Soma Bhatia, Jamie Bloch, Stefan Brogren, Chelsea Clark, Reiya Downs, Ana Golja, Nikki Gould, Ricardo Hoyos, Ehren Kassam, Andre Kim, Lyle Lettau, Spencer MacPherson, Eric Osborne, Dante Scott, Olivia Scriven, Sara Waisglass, Richard Walters",Canada,"July 7, 2017",2017,TV-14,4 Seasons,"International TV Shows, TV Dramas, Teen TV Shows","Degrassi's next generation of high-tech newbies and returning students navigates real-world high school drama. If you're a teen, this is your life."
s5383,TV Show,Diamond Lover,,"Rain, Tiffany Tang, Luo Jin, Dilraba Dilmurat, Yao Yichen",China,"July 7, 2017",2015,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas","After an accident leads to great weight loss, once-obese Mi Duo embarks on a new life working for her secret crush, diamond company CEO Xiao Liang."
s5384,TV Show,King’s War,,"Chen Daoming, Peter Ho, Duan Yihong, Qin Lan, Li Yixiao, Yang Lixin, You Yong, Yu Hewei",China,"July 7, 2017",2012,TV-14,1 Season,"International TV Shows, TV Dramas","In 210 B.C., during the upheaval following the death of Emperor Qin, insurgent warriors Xiang Yu and Liu Bang fight for control of the Chinese empire."
s5385,TV Show,Qin Empire: Alliance,,"Fu Dalong, Ning Jing, Yu Entai, Zhou Bo, Fu Miao, Feihu Sun, Lu Ying, Qiu Yongli",China,"July 7, 2017",2012,TV-14,1 Season,"International TV Shows, TV Dramas","During the Warring States period, Qin state ruler Duke Xiao recruits statesman Shang Yang to help enact bold reforms that transform western China."
s5386,Movie,Take Me,Pat Healy,"Taylor Schilling, Pat Healy, Alycia Delmore, Jim O'Heir, Brooke Dillman, Mark Kelly, Toby Huss, Alejandro Patiño",United States,"July 7, 2017",2017,TV-MA,84 min,"Comedies, Independent Movies","With his simulated kidnapping business flagging, an entrepreneur jumps at a weekend abduction opportunity – only to find the job isn't what it seems."
